Timestamp(ns);Rotation_X(rad);Rotation_Y(rad);Rotation_Z(rad);Position_X(m);Position_Y(m);Position_Z(m);
4027171426569; -0.15; -2.06; 0.40; 0.26; 0.16; -0.21;
4027187972039; -0.14; -2.08; 0.42; 0.26; 0.16; -0.22;
4027204786075; -0.12; -2.11; 0.44; 0.26; 0.16; -0.22;
4027221262265; -0.10; -2.13; 0.46; 0.26; 0.16; -0.22;
4027238002317; -0.08; -2.15; 0.48; 0.26; 0.16; -0.22;
4027255091761; -0.06; -2.18; 0.50; 0.26; 0.16; -0.22;
4027287867948; -0.01; -2.24; 0.54; 0.26; 0.16; -0.23;
4027304634087; 0.01; -2.27; 0.56; 0.26; 0.16; -0.23;
4027321514409; 0.03; -2.30; 0.58; 0.25; 0.16; -0.23;
4027337897371; 0.05; -2.35; 0.61; 0.26; 0.16; -0.23;
4027354545050; 0.10; -2.40; 0.63; 0.26; 0.16; -0.23;
4027387927221; 0.18; -2.48; 0.66; 0.26; 0.16; -0.24;
4027404557794; 0.22; -2.52; 0.68; 0.25; 0.16; -0.24;
4027421174681; 0.27; -2.58; 0.70; 0.25; 0.16; -0.24;
4027437861704; 0.32; -2.64; 0.73; 0.25; 0.16; -0.25;
4027454585078; 0.36; -2.70; 0.73; 0.25; 0.16; -0.25;
4027471151930; 0.41; -2.75; 0.73; 0.25; 0.16; -0.26;
4027504503311; 0.47; -2.84; 0.72; 0.24; 0.16; -0.26;
4027521238658; 0.50; -2.89; 0.72; 0.23; 0.16; -0.26;
4027537960749; 0.54; -2.94; 0.72; 0.23; 0.16; -0.26;
4027554525035; 0.58; -3.00; 0.72; 0.22; 0.17; -0.26;
4027571153470; 0.62; -3.06; 0.71; 0.22; 0.17; -0.26;
4027604535641; 0.67; 3.12; 0.70; 0.22; 0.17; -0.27;
4027621141838; 0.69; 3.09; 0.70; 0.22; 0.17; -0.27;
4027637808761; 0.70; 3.06; 0.69; 0.22; 0.17; -0.27;
4027654541543; 0.71; 3.04; 0.69; 0.22; 0.17; -0.27;
4027671129778; 0.71; 3.02; 0.68; 0.21; 0.17; -0.27;
4027687798412; 0.72; 3.00; 0.67; 0.21; 0.17; -0.26;
4027721171175; 0.76; 2.93; 0.66; 0.20; 0.17; -0.26;
4027737781648; 0.79; 2.89; 0.66; 0.20; 0.17; -0.26;
4027754398536; 0.81; 2.86; 0.66; 0.20; 0.17; -0.26;
4027771184774; 0.83; 2.83; 0.67; 0.20; 0.17; -0.26;
4027787773009; 0.85; 2.82; 0.66; 0.20; 0.17; -0.26;
4027804384765; 0.85; 2.81; 0.66; 0.20; 0.17; -0.26;
4027837761377; 0.84; 2.81; 0.64; 0.20; 0.17; -0.27;
4027854397082; 0.84; 2.82; 0.64; 0.20; 0.17; -0.27;
4027871057162; 0.84; 2.82; 0.64; 0.20; 0.17; -0.27;
4027887784812; 0.85; 2.82; 0.64; 0.20; 0.17; -0.27;
4027904476112; 0.86; 2.81; 0.64; 0.20; 0.17; -0.27;
4027921040398; 0.87; 2.80; 0.65; 0.20; 0.17; -0.27;
4027937652154; 0.88; 2.78; 0.65; 0.20; 0.17; -0.27;
4027971049721; 0.90; 2.77; 0.64; 0.19; 0.17; -0.27;
4027987676017; 0.90; 2.76; 0.63; 0.19; 0.16; -0.27;
4028004399819; 0.91; 2.75; 0.62; 0.19; 0.16; -0.27;
4028021109935; 0.91; 2.74; 0.61; 0.19; 0.16; -0.27;
4028037619909; 0.92; 2.72; 0.60; 0.19; 0.17; -0.27;
4028054423682; 0.93; 2.71; 0.59; 0.18; 0.17; -0.27;
4028087755390; 0.95; 2.67; 0.57; 0.18; 0.17; -0.27;
4028104277339; 0.96; 2.65; 0.57; 0.18; 0.17; -0.27;
4028121129863; 0.97; 2.63; 0.56; 0.18; 0.17; -0.27;
4028154429070; 1.00; 2.58; 0.54; 0.17; 0.18; -0.27;
4028171025003; 1.02; 2.56; 0.53; 0.17; 0.18; -0.26;
4028187660707; 1.03; 2.54; 0.52; 0.17; 0.18; -0.26;
4028220923991; 1.05; 2.51; 0.50; 0.17; 0.17; -0.27;
4028237677300; 1.06; 2.50; 0.49; 0.17; 0.18; -0.27;
4028254246291; 1.07; 2.49; 0.49; 0.17; 0.17; -0.27;
4028271015851; 1.08; 2.47; 0.47; 0.17; 0.17; -0.27;
4028287701591; 1.10; 2.45; 0.46; 0.16; 0.17; -0.27;
4028304280845; 1.12; 2.43; 0.44; 0.16; 0.17; -0.27;
4028337494094; 1.15; 2.39; 0.39; 0.16; 0.17; -0.27;
4028354298294; 1.16; 2.37; 0.37; 0.16; 0.17; -0.28;
4028370905346; 1.17; 2.36; 0.34; 0.15; 0.17; -0.28;
4028387524372; 1.17; 2.34; 0.33; 0.15; 0.17; -0.29;
4028404267845; 1.18; 2.33; 0.31; 0.15; 0.17; -0.29;
4028420888582; 1.18; 2.32; 0.30; 0.15; 0.17; -0.30;
4028454300689; 1.17; 2.33; 0.29; 0.15; 0.17; -0.31;
4028471008667; 1.16; 2.36; 0.29; 0.16; 0.16; -0.32;
4028487569104; 1.13; 2.41; 0.30; 0.17; 0.16; -0.34;
4028504156484; 1.10; 2.49; 0.32; 0.18; 0.16; -0.35;
4028520884989; 1.06; 2.58; 0.35; 0.18; 0.16; -0.37;
4028537527964; 1.02; 2.68; 0.38; 0.18; 0.16; -0.38;
4028570896878; 0.95; 2.88; 0.45; 0.18; 0.17; -0.38;
4028587501364; 0.93; 2.98; 0.48; 0.18; 0.17; -0.38;
4028604218323; 0.91; 3.07; 0.51; 0.18; 0.17; -0.38;
4028620773628; 0.88; -3.12; 0.55; 0.18; 0.18; -0.40;
4028637515391; 0.84; -3.01; 0.58; 0.18; 0.17; -0.42;
4028687605968; 0.76; -2.87; 0.59; 0.19; 0.17; -0.44;
4028720792702; 0.61; -2.58; 0.59; 0.16; 0.16; -0.46;
4028737386496; 0.54; -2.46; 0.58; 0.15; 0.15; -0.46;
4028754167175; 0.48; -2.36; 0.57; 0.14; 0.15; -0.46;
4028770788340; 0.43; -2.28; 0.56; 0.14; 0.14; -0.46;
4028787667379; 0.38; -2.21; 0.55; 0.14; 0.13; -0.47;
4028820810064; 0.31; -2.10; 0.54; 0.15; 0.12; -0.48;
4028837369219; 0.28; -2.06; 0.53; 0.16; 0.11; -0.48;
4028854128515; 0.25; -2.02; 0.52; 0.17; 0.11; -0.49;
4028870779616; 0.22; -1.97; 0.51; 0.17; 0.11; -0.50;
4028887396503; 0.18; -1.92; 0.51; 0.17; 0.10; -0.50;
4028920749594; 0.11; -1.82; 0.50; 0.18; 0.10; -0.51;
4028937482376; 0.07; -1.78; 0.49; 0.18; 0.09; -0.52;
4028954071894; 0.04; -1.74; 0.48; 0.18; 0.09; -0.52;
4028970785432; 0.01; -1.70; 0.47; 0.19; 0.09; -0.53;
4028987408734; -0.02; -1.67; 0.46; 0.19; 0.08; -0.53;
4029004039735; -0.06; -1.63; 0.45; 0.19; 0.08; -0.54;
4029037383845; -0.12; -1.55; 0.44; 0.20; 0.07; -0.55;
4029054107218; -0.15; -1.52; 0.44; 0.20; 0.06; -0.56;
4029070615482; -0.17; -1.49; 0.44; 0.20; 0.06; -0.56;
4029087405997; -0.19; -1.47; 0.43; 0.20; 0.06; -0.56;
4029103995515; -0.22; -1.44; 0.43; 0.20; 0.06; -0.57;
4029120783037; -0.24; -1.42; 0.42; 0.20; 0.05; -0.57;
4029154038195; -0.27; -1.37; 0.40; 0.21; 0.05; -0.58;
4029170677749; -0.29; -1.34; 0.38; 0.21; 0.04; -0.58;
4029187259997; -0.30; -1.32; 0.37; 0.22; 0.04; -0.58;
4029204048801; -0.32; -1.30; 0.36; 0.22; 0.04; -0.59;
4029220666544; -0.34; -1.28; 0.35; 0.22; 0.03; -0.59;
4029237285570; -0.35; -1.26; 0.34; 0.23; 0.03; -0.59;
4029270669024; -0.35; -1.23; 0.32; 0.24; 0.03; -0.60;
4029287301308; -0.36; -1.21; 0.31; 0.24; 0.02; -0.60;
4029303893392; -0.36; -1.19; 0.30; 0.24; 0.02; -0.60;
4029320651833; -0.37; -1.16; 0.28; 0.24; 0.02; -0.61;
4029337206283; -0.38; -1.14; 0.27; 0.25; 0.02; -0.61;
4029353895872; -0.38; -1.12; 0.26; 0.25; 0.01; -0.62;
4029387269918; -0.37; -1.08; 0.23; 0.25; 0.01; -0.62;
4029403929571; -0.38; -1.06; 0.21; 0.25; 0.01; -0.63;
4029420501983; -0.38; -1.04; 0.20; 0.25; 0.01; -0.63;
4029437254009; -0.38; -1.03; 0.18; 0.26; 0.01; -0.63;
4029453893563; -0.38; -1.01; 0.17; 0.26; 0.01; -0.63;
4029470495483; -0.38; -0.99; 0.15; 0.26; 0.00; -0.64;
4029503895188; -0.37; -0.95; 0.13; 0.26; 0.00; -0.64;
4029520604449; -0.36; -0.93; 0.12; 0.27; 0.00; -0.65;
4029537164031; -0.36; -0.91; 0.11; 0.27; -0.00; -0.65;
4029553931453; -0.36; -0.88; 0.11; 0.27; -0.00; -0.65;
4029587180196; -0.35; -0.85; 0.10; 0.27; -0.00; -0.66;
4029603907419; -0.35; -0.84; 0.10; 0.27; -0.00; -0.66;
4029620499503; -0.34; -0.83; 0.09; 0.27; -0.00; -0.66;
4029637148037; -0.34; -0.82; 0.08; 0.27; -0.00; -0.66;
4029653857298; -0.34; -0.81; 0.07; 0.28; -0.01; -0.67;
4029670522938; -0.34; -0.80; 0.06; 0.28; -0.01; -0.67;
4029703765695; -0.33; -0.79; 0.04; 0.28; -0.01; -0.67;
4029720538676; -0.34; -0.78; 0.02; 0.28; -0.01; -0.67;
4029737268036; -0.33; -0.78; 0.01; 0.28; -0.01; -0.67;
4029754053420; -0.32; -0.77; -0.03; 0.28; -0.01; -0.67;
4029770524478; -0.31; -0.77; -0.05; 0.28; -0.02; -0.67;
4029787140510; -0.31; -0.77; -0.08; 0.28; -0.02; -0.67;
4029804053762; -0.30; -0.77; -0.09; 0.28; -0.02; -0.67;
4029837137003; -0.29; -0.77; -0.11; 0.28; -0.02; -0.67;
4029853898010; -0.28; -0.77; -0.13; 0.28; -0.02; -0.67;
4029870395155; -0.28; -0.78; -0.15; 0.28; -0.02; -0.67;
4029887154024; -0.27; -0.79; -0.17; 0.28; -0.02; -0.67;
4029903774333; -0.26; -0.79; -0.18; 0.28; -0.02; -0.67;
4029937038472; -0.24; -0.79; -0.17; 0.28; -0.02; -0.67;
4029953749016; -0.23; -0.79; -0.16; 0.28; -0.02; -0.67;
4029970383438; -0.22; -0.79; -0.16; 0.28; -0.02; -0.67;
4029987001181; -0.21; -0.79; -0.16; 0.28; -0.02; -0.67;
4030003751069; -0.20; -0.79; -0.16; 0.28; -0.02; -0.67;
4030020348285; -0.18; -0.79; -0.15; 0.28; -0.02; -0.67;
4030053765096; -0.13; -0.80; -0.13; 0.28; -0.02; -0.66;
4030087018116; -0.02; -0.82; -0.09; 0.28; -0.02; -0.66;
4030103667933; 0.04; -0.84; -0.06; 0.28; -0.02; -0.66;
4030120441342; 0.10; -0.85; -0.04; 0.28; -0.02; -0.66;
4030137035564; 0.16; -0.86; -0.02; 0.28; -0.03; -0.66;
4030153640050; 0.19; -0.86; -0.01; 0.27; -0.03; -0.66;
4030170382240; 0.18; -0.87; -0.01; 0.27; -0.03; -0.66;
4030187346810; 0.18; -0.87; -0.01; 0.27; -0.03; -0.66;
4030237261622; 0.18; -0.87; -0.01; 0.27; -0.03; -0.66;
4030254032037; 0.18; -0.87; -0.01; 0.27; -0.03; -0.66;
4030287041722; 0.18; -0.87; -0.01; 0.27; -0.03; -0.66;
4030303600449; 0.18; -0.87; -0.01; 0.27; -0.03; -0.66;
4030320276353; 0.18; -0.87; -0.01; 0.27; -0.03; -0.66;
4030336875280; 0.18; -0.87; -0.01; 0.27; -0.03; -0.66;
4030353627734; 0.18; -0.87; -0.01; 0.27; -0.04; -0.66;
4030370224094; 0.18; -0.87; -0.01; 0.27; -0.04; -0.66;
4030387121095; 0.18; -0.87; -0.01; 0.27; -0.04; -0.66;
4030420299703; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4030436990575; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4030453640392; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4030470339817; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4030486895123; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4030503552638; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4030520252490; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4030553512781; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4030570248128; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4030587014267; 0.18; -0.87; -0.01; 0.27; -0.04; -0.66;
4030603466936; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4030620156525; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4030636843120; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4030653625938; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4030686885800; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4030703557000; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4030720167473; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4030736777518; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4030753562901; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4030770149426; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4030787195250; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4030820182270; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4030836731161; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4030870325876; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4030903419809; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4030920229568; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4030936824646; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4030953425710; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4030970134971; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4030986908808; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031020032249; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031036788552; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031053425967; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031070043710; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031086747412; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031103389959; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031120120174; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031153404413; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031170060645; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031186645031; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031203453080; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031220018650; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031236595766; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031253650143; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031286630748; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031303298526; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031320007360; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031336696093; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031353277913; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031370006846; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031386833284; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031419860076; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031436697205; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031453261919; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031469869399; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031486626129; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031503257130; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031520317921; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031553309218; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031569956041; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031586523749; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031603216759; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031619822528; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031637528221; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031669880603; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031686532559; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031703239681; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031719909598; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031736538033; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031753452567; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031786546072; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031804084980; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031820302440; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031837446624; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031853731653; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031869731438; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031904014247; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031920456224; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031936870832; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031953587363; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031970013090; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4031987095265; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4032020188342; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4032036876221; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4032053434948; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4032070276781; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4032086995450; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4032104187104; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4032136828152; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4032153625510; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4032170219732; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4032186731845; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4032203255932; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4032237069605; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4032270350851; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4032287422761; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4032303450343; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4032320201086; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4032336308639; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4032370949394; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4032387753594; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
4032404135272; 0.18; -0.87; -0.02; 0.27; -0.04; -0.66;
